mag,magType,time,place,tsunami,parsed_place
0.4,ml,1538221879821,"36km ENE of Beatty, Nevada",0,Nevada
-0.3,ml,1538221869964,"35km ENE of Beatty, Nevada",0,Nevada
1.69,md,1538221775530,"9km SE of Pinnacles, CA",0,California
1.1,ml,1538221749132,"52km WSW of Cantwell, Alaska",0,Alaska
1.2,ml,1538221620268,"28km WSW of Hawthorne, Nevada",0,Nevada
1.04,ml,1538221597370,"1km WNW of Manhattan, Montana",0,Montana
0.5,ml,1538221568773,"36km ENE of Beatty, Nevada",0,Nevada
1.38,ml,1538221547350,"2km N of South Pasadena, CA",0,California
1.79,md,1538221434700,"14km WNW of Lake Pillsbury, CA",0,California
0.29,md,1538221320760,"14km N of West Yellowstone, Montana",0,Montana
1.9,ml,1538221196503,"163km S of Kotzebue, Alaska",0,Alaska
4.5,mb,1538220991630,"127km S of Hihifo, Tonga",0,Tonga
0.93,md,1538220695060,"8km W of Cobb, CA",0,California
3.5,ml,1538220693521,"161km S of Kotzebue, Alaska",0,Alaska
2.36,md,1538220645820,"8km SSE of San Juan Bautista, CA",0,California
2.0,ml,1538220541362,"77km SSW of Kaktovik, Alaska",0,Alaska
0.17,ml,1538220430430,"10km NE of Aguanga, CA",0,California
0.99,md,1538220096810,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.5,ml,1538219830963,"27km SW of Tanaga Volcano, Alaska",0,Alaska
1.02,ml,1538219790340,"29km NW of Lincoln, Montana",0,Montana
0.44,md,1538219447420,"13km SSE of Mammoth Lakes, CA",0,California
0.9,ml,1538219208244,"42km NW of Ester, Alaska",0,Alaska
4.4,mb,1538219187110,"26km NNE of Palu, Indonesia",0,Indonesia
0.48,md,1538219142570,"13km SSE of Mammoth Lakes, CA",0,California
1.4,ml,1538219009679,"98km NW of Arctic Village, Alaska",0,Alaska
4.0,mb,1538218995060,"23km W of Kazerun, Iran",0,Iran
1.51,md,1538218989490,"13km SE of Mammoth Lakes, CA",0,California
0.73,md,1538218783830,"9km NW of The Geysers, CA",0,California
-0.5,ml,1538218756601,"55km ENE of Beatty, Nevada",0,Nevada
1.73,md,1538218475500,"22km WNW of Volcano, Hawaii",0,Hawaii
1.7,ml,1538217703644,"79km SSW of Kaktovik, Alaska",0,Alaska
2.19,ml,1538217588440,"12km SW of Wellington, Kansas",0,Kansas
2.8,ml,1538217322822,"76km WSW of Cantwell, Alaska",0,Alaska
1.07,ml,1538217210930,"9km NE of Aguanga, CA",0,California
0.33,ml,1538217076410,"10km NE of Aguanga, CA",0,California
0.58,ml,1538217038780,"10km NE of Aguanga, CA",0,California
5.1,mww,1538217018480,"49km W of Kasiguncu, Indonesia",1,Indonesia
1.6,ml,1538216874948,"24km S of Ester, Alaska",0,Alaska
2.0,ml,1538216869136,"75km NNE of Gerlach-Empire, Nevada",0,Nevada
1.4,ml,1538216778307,"35km ENE of Cape Yakataga, Alaska",0,Alaska
0.6,ml,1538216530659,"34km NW of Beatty, Nevada",0,Nevada
2.1,mb_lg,1538216206900,"8km ENE of Edmond, Oklahoma",0,Oklahoma
2.47,md,1538216142890,"26km W of Christiansted, U.S. Virgin Islands",0,U.S. Virgin Islands
0.94,ml,1538215963320,"39km WSW of Tanaga Volcano, Alaska",0,Alaska
0.0,ml,1538215896731,"14km SSE of Mogul, Nevada",0,Nevada
2.5,ml,1538215771726,"98km NW of Arctic Village, Alaska",0,Alaska
0.1,ml,1538215626818,"37km NNW of Beatty, Nevada",0,Nevada
2.8,ml,1538215494692,"162km S of Kotzebue, Alaska",0,Alaska
0.76,ml,1538214912340,"5km SSW of Idyllwild, CA",0,California
0.2,ml,1538214725295,"10km ESE of Dollar Point, California",0,California
0.0,ml,1538214649998,"9km SE of Incline Village, Nevada",0,Nevada
1.55,md,1538214597190,"9km WSW of Brentwood, CA",0,California
2.8,ml,1538213820539,"29km W of Little Sitkin Island, Alaska",0,Alaska
1.2,ml,1538213487798,"35km NNW of Valdez, Alaska",0,Alaska
2.4,ml,1538213361560,"80km SSW of Kaktovik, Alaska",0,Alaska
4.5,mb,1538213154900,"25km ESE of Chitose, Japan",0,Japan
1.0,ml,1538213136369,"14km SSW of Talkeetna, Alaska",0,Alaska
2.9,ml,1538213098073,Gulf of Alaska,0,Alaska
0.28,ml,1538212985090,"42km ENE of Adak, Alaska",0,Alaska
1.41,md,1538212963480,"14km W of Toms Place, CA",0,California
0.3,ml,1538212560565,"33km NW of Beatty, Nevada",0,Nevada
0.8,ml,1538212552528,"4km WSW of Tahoe Vista, California",0,California
1.0,ml,1538212462399,"34km NW of Beatty, Nevada",0,Nevada
4.4,mb,1538212009020,"12km W of Katav-Ivanovsk, Russia",0,Russia
2.3,mb_lg,1538211626370,"8km ENE of Edmond, Oklahoma",0,Oklahoma
0.54,ml,1538211338540,"9km NE of Aguanga, CA",0,California
0.28,md,1538211257640,"6km NNW of The Geysers, CA",0,California
-0.49,ml,1538210764940,"42km ENE of Adak, Alaska",0,Alaska
1.05,md,1538210526020,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.6,ml,1538210434739,"3km SSE of Big Lake, Alaska",0,Alaska
1.1,ml,1538209994602,"8km ESE of Eagle Village, Alaska",0,Alaska
-0.52,ml,1538209961650,"42km ENE of Adak, Alaska",0,Alaska
-0.69,ml,1538209952820,"42km ENE of Adak, Alaska",0,Alaska
-0.54,ml,1538209941000,"42km ENE of Adak, Alaska",0,Alaska
1.1,ml,1538209868212,"56km WSW of Talkeetna, Alaska",0,Alaska
1.72,md,1538209737430,"7km SSW of Round Valley, CA",0,California
1.8,ml,1538209646602,"106km W of Talkeetna, Alaska",0,Alaska
1.1,ml,1538209160982,"82km NNW of Nikiski, Alaska",0,Alaska
1.98,md,1538209054040,"4km SW of Colma, CA",0,California
2.8,ml,1538208906835,"104km E of King Salmon, Alaska",0,Alaska
0.8,ml,1538208882472,"45km NE of Mammoth Lakes, California",0,California
1.96,md,1538208825060,"11km S of Tallaboa, Puerto Rico",0,Puerto Rico
-0.18,md,1538208817820,"16km NE of West Yellowstone, Montana",0,Montana
1.3,ml,1538208597705,"65km SE of Whittier, Alaska",0,Alaska
1.0,ml,1538208533452,"103km W of Cantwell, Alaska",0,Alaska
0.7,ml,1538208415508,"135km NNE of Cape Yakataga, Alaska",0,Alaska
2.14,ml,1538207900180,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.9,ml,1538207445071,"92km NW of Arctic Village, Alaska",0,Alaska
-0.1,ml,1538207400969,"10km ESE of Dollar Point, California",0,California
1.6,ml,1538207336415,"80km S of Kaktovik, Alaska",0,Alaska
0.82,ml,1538207107310,"13km SW of South Park, Wyoming",0,Wyoming
1.82,md,1538207007140,"7km S of Tallaboa, Puerto Rico",0,Puerto Rico
0.19,ml,1538206969050,"10km NE of Aguanga, CA",0,California
1.75,md,1538206939720,"0km SE of The Geysers, CA",0,California
0.68,ml,1538206929460,"20km SSE of Cle Elum, Washington",0,Washington
1.05,md,1538206881120,"0km NW of The Geysers, CA",0,California
1.6,ml,1538206812716,"78km SW of Kaktovik, Alaska",0,Alaska
5.1,mb,1538206811760,"53km W of Kasiguncu, Indonesia",1,Indonesia
1.1,ml,1538206759553,"97km NW of Arctic Village, Alaska",0,Alaska
2.09,ml,1538206468380,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
-0.2,ml,1538206404503,"3km WSW of Tahoe Vista, California",0,California
1.41,md,1538206378640,"1km N of The Geysers, CA",0,California
-0.03,ml,1538205739940,"10km NE of Aguanga, CA",0,California
1.13,md,1538205702740,"2km NNW of The Geysers, CA",0,California
-0.3,ml,1538205580687,"11km SSE of Kings Beach, California",0,California
1.6,ml,1538205532114,"120km WNW of Arctic Village, Alaska",0,Alaska
1.82,ml,1538205402550,"8km ENE of Aguanga, CA",0,California
2.3,ml,1538205283363,"81km WNW of Arctic Village, Alaska",0,Alaska
0.9,ml,1538204810032,"44km S of Gabbs, Nevada",0,Nevada
0.43,ml,1538204650910,"13km W of Akutan, Alaska",0,Alaska
-0.3,ml,1538204328408,"33km NW of Beatty, Nevada",0,Nevada
1.1,ml,1538204147266,"42km WSW of Whittier, Alaska",0,Alaska
-0.3,ml,1538204135185,"4km W of Tahoe Vista, California",0,California
-0.38,ml,1538203930000,"42km ENE of Adak, Alaska",0,Alaska
-0.59,ml,1538203895560,"42km ENE of Adak, Alaska",0,Alaska
0.17,ml,1538203851080,"42km ENE of Adak, Alaska",0,Alaska
1.1,ml,1538203845024,"115km W of Cantwell, Alaska",0,Alaska
2.1,ml,1538203830552,"33km E of Skagway, Alaska",0,Alaska
2.2,ml,1538203662435,"4km SE of Big Lake, Alaska",0,Alaska
-0.56,ml,1538203633790,"42km ENE of Adak, Alaska",0,Alaska
-0.25,ml,1538203607700,"43km ENE of Adak, Alaska",0,Alaska
-0.69,ml,1538203594250,"42km ENE of Adak, Alaska",0,Alaska
1.1,ml,1538203562828,"85km WNW of Cape Yakataga, Alaska",0,Alaska
4.8,mb,1538202972650,"16km NNW of Poso, Indonesia",0,Indonesia
-0.5,ml,1538202861490,"42km ENE of Adak, Alaska",0,Alaska
-0.07,ml,1538202822410,"43km ENE of Adak, Alaska",0,Alaska
-0.04,ml,1538202809190,"42km ENE of Adak, Alaska",0,Alaska
1.84,md,1538202606720,"3km SE of Pahala, Hawaii",0,Hawaii
1.0,ml,1538202490730,"24km NNE of Hawthorne, Nevada",0,Nevada
1.8,ml,1538202290138,"62km SE of Adak, Alaska",0,Alaska
1.02,md,1538202119530,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
0.7,ml,1538201983358,"172km NNE of Cape Yakataga, Alaska",0,Alaska
1.2,ml,1538201848559,"144km ESE of McGrath, Alaska",0,Alaska
1.8,ml,1538201797019,"82km WNW of Arctic Village, Alaska",0,Alaska
1.4,ml,1538201681727,"33km ESE of Skagway, Alaska",0,Alaska
4.0,mb,1538201615270,"54km W of La Ligua, Chile",0,Chile
1.54,ml,1538201589100,"39km NE of Big Bear City, CA",0,California
1.7,ml,1538201446786,"105km NNW of Arctic Village, Alaska",0,Alaska
2.2,ml,1538201085710,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.99,ml,1538200293020,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.3,ml,1538200101392,"88km NW of Glennallen, Alaska",0,Alaska
2.02,ml,1538199865530,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
2.6,ml,1538199860010,"163km S of False Pass, Alaska",0,Alaska
4.7,mb,1538199531080,"30km SE of Putre, Chile",0,Chile
1.8,ml,1538199465676,"47km NNW of Nikiski, Alaska",0,Alaska
0.95,md,1538199426960,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
0.62,ml,1538199211590,"7km NE of Anza, CA",0,California
1.85,ml,1538199047970,"34km N of Beaver, Utah",0,Utah
0.73,ml,1538198863750,"9km NE of Aguanga, CA",0,California
0.78,ml,1538198806480,"4km SE of Coso Junction, CA",0,California
0.29,ml,1538198710610,"42km W of Tanaga Volcano, Alaska",0,Alaska
1.9,ml,1538198434402,"77km WSW of Cantwell, Alaska",0,Alaska
0.59,md,1538198202920,"14km WNW of Toms Place, CA",0,California
2.4,ml,1538198180150,"22km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.87,md,1538197931150,"2km SE of Pahala, Hawaii",0,Hawaii
1.67,md,1538197685990,"2km N of Maricao, Puerto Rico",0,Puerto Rico
1.4,ml,1538197493476,"94km NNW of Talkeetna, Alaska",0,Alaska
3.0,ml,1538197017175,"107km NNW of Arctic Village, Alaska",0,Alaska
0.64,ml,1538196799230,"9km NE of Aguanga, CA",0,California
1.6,ml,1538196697800,"3km SE of Big Lake, Alaska",0,Alaska
2.8,ml,1538196520703,"4km SE of Big Lake, Alaska",0,Alaska
0.5,ml,1538196492125,"97km NW of Nikiski, Alaska",0,Alaska
4.9,mb,1538196034210,Kuril Islands,0,Kuril Islands
1.9,ml,1538195421932,"78km SSW of Kaktovik, Alaska",0,Alaska
1.93,ml,1538195229710,"13km N of Richland, Washington",0,Washington
1.9,ml,1538194941613,"63km SSE of Cantwell, Alaska",0,Alaska
2.1,ml,1538194868822,"195km S of Cape Yakataga, Alaska",0,Alaska
2.3,ml,1538194493079,"66km SSW of Nikolski, Alaska",0,Alaska
-0.2,ml,1538194454081,"3km N of Dollar Point, California",0,California
0.9,ml,1538193870136,"76km E of Cape Yakataga, Alaska",0,Alaska
0.77,md,1538193740520,"9km NW of Pinnacles, CA",0,California
1.3,ml,1538192943204,"9km NNE of Talkeetna, Alaska",0,Alaska
-0.04,ml,1538192884770,"41km ENE of Adak, Alaska",0,Alaska
1.4,ml,1538192686983,"63km ESE of Whittier, Alaska",0,Alaska
0.3,ml,1538192481580,"33km NW of Beatty, Nevada",0,Nevada
1.2,ml,1538192447617,"73km WSW of Cantwell, Alaska",0,Alaska
1.7,ml,1538192309917,"65km WSW of Larsen Bay, Alaska",0,Alaska
0.56,md,1538192055230,"8km W of Cobb, CA",0,California
1.4,ml,1538191894561,"84km NW of Talkeetna, Alaska",0,Alaska
-0.2,ml,1538191749488,"61km N of Pahrump, Nevada",0,Nevada
1.2,ml,1538191720141,"3km SW of Houston, Alaska",0,Alaska
0.7,ml,1538191488346,"151km E of Chitina, Alaska",0,Alaska
-0.2,ml,1538191169854,"36km ENE of Beatty, Nevada",0,Nevada
1.2,ml,1538191097061,"52km NNW of Yakutat, Alaska",0,Alaska
0.9,ml,1538191069228,"30km S of Caliente, Nevada",0,Nevada
1.3,ml,1538190617190,"34km SW of Whittier, Alaska",0,Alaska
1.2,ml,1538190100658,"103km NNW of Arctic Village, Alaska",0,Alaska
0.9,ml,1538189719983,"87km WNW of Cape Yakataga, Alaska",0,Alaska
1.3,ml,1538189675148,"28km WSW of Hawthorne, Nevada",0,Nevada
1.1,ml,1538189085154,"62km E of Sutton-Alpine, Alaska",0,Alaska
1.3,ml,1538188847211,"63km WNW of Talkeetna, Alaska",0,Alaska
-0.1,ml,1538188429246,"36km ENE of Beatty, Nevada",0,Nevada
4.8,mb,1538188370820,"69km WSW of Kasiguncu, Indonesia",0,Indonesia
1.8,ml,1538188073995,"41km NNE of Redoubt Volcano, Alaska",0,Alaska
1.1,ml,1538188033662,"113km W of Cantwell, Alaska",0,Alaska
2.0,ml,1538187820447,"78km SSW of Kaktovik, Alaska",0,Alaska
1.1,ml,1538187515285,"54km NE of Talkeetna, Alaska",0,Alaska
4.41,mw,1538187466720,"1km SE of Delta, B.C., MX",1,Mexico
0.68,ml,1538187298670,"16km NE of West Yellowstone, Montana",0,Montana
1.2,ml,1538187069803,"108km W of Cantwell, Alaska",0,Alaska
1.42,ml,1538187027250,"9km NNE of Banning, CA",0,California
0.3,ml,1538187022433,"38km E of Hawthorne, Nevada",0,Nevada
1.7,ml,1538186844972,"90km NW of Arctic Village, Alaska",0,Alaska
-0.4,ml,1538186809688,"46km ESE of Beatty, Nevada",0,Nevada
2.5,ml,1538186588092,"39km NW of Carlin, Nevada",0,Nevada
1.6,ml,1538185235217,"53km WSW of Anchor Point, Alaska",0,Alaska
0.5,ml,1538184676618,"99km NNW of Nikiski, Alaska",0,Alaska
2.1,ml,1538184450028,"81km SSW of Kaktovik, Alaska",0,Alaska
1.6,ml,1538184223196,"40km SE of Holy Cross, Alaska",0,Alaska
0.38,ml,1538184047220,"10km NE of Aguanga, CA",0,California
4.4,mb,1538183915610,"53km SSE of Palu, Indonesia",0,Indonesia
1.3,ml,1538183815830,"73km NW of Talkeetna, Alaska",0,Alaska
0.61,ml,1538183538050,"20km SW of La Quinta, CA",0,California
0.39,ml,1538183051940,"36km SSE of Morton, Washington",0,Washington
2.5,ml,1538182977588,"77km SW of Kaktovik, Alaska",0,Alaska
1.07,ml,1538182258240,"3km SE of Indianola, Washington",0,Washington
1.2,ml,1538182059860,"22km NNE of Badger, Alaska",0,Alaska
1.07,ml,1538181819690,"35km W of Lima, Montana",0,Montana
1.3,ml,1538181060905,"112km W of Cantwell, Alaska",0,Alaska
3.3,ml,1538180599840,South of Alaska,0,Alaska
1.6,ml,1538180561070,"77km SSW of Kaktovik, Alaska",0,Alaska
1.6,ml,1538180060683,"105km N of Arctic Village, Alaska",0,Alaska
1.1,ml,1538179984773,"38km N of North Nenana, Alaska",0,Alaska
0.9,ml,1538179757156,"8km W of Valdez, Alaska",0,Alaska
0.5,ml,1538179215195,"98km NNW of Nikiski, Alaska",0,Alaska
1.7,ml,1538179055644,"90km NNW of Talkeetna, Alaska",0,Alaska
0.27,ml,1538178943220,"10km NE of Aguanga, CA",0,California
0.9,ml,1538178606215,"51km SSE of Cantwell, Alaska",0,Alaska
1.8,ml,1538178445783,"77km W of Anchor Point, Alaska",0,Alaska
1.59,md,1538177843090,"4km WSW of Daly City, CA",0,California
1.6,ml,1538177225061,"42km S of Tanaga Volcano, Alaska",0,Alaska
1.48,ml,1538176885540,"35km N of Coulee Dam, Washington",0,Washington
1.1,ml,1538176149575,"88km WNW of Cantwell, Alaska",0,Alaska
1.7,ml,1538176138556,"122km NNW of Arctic Village, Alaska",0,Alaska
2.3,ml,1538175897443,"21km N of Healy, Alaska",0,Alaska
0.75,md,1538175512770,"4km SW of San Juan Bautista, CA",0,California
2.6,ml,1538175025221,"90km NNW of Kodiak Station, Alaska",0,Alaska
1.9,ml,1538174920762,"105km W of Talkeetna, Alaska",0,Alaska
0.96,md,1538174867170,"8km WNW of Cobb, CA",0,California
0.3,md,1538174313130,"5km SE of Mammoth Lakes, CA",0,California
1.2,ml,1538174024416,"143km WNW of Arctic Village, Alaska",0,Alaska
1.5,ml,1538173735672,"39km S of Adak, Alaska",0,Alaska
1.83,md,1538173722660,"5km SW of Volcano, Hawaii",0,Hawaii
1.7,ml,1538173648076,"121km NNW of Arctic Village, Alaska",0,Alaska
2.3,mb_lg,1538173497920,"20km NNE of Taloga, Oklahoma",0,Oklahoma
4.5,mb,1538173070670,"59km WNW of Pendolo, Indonesia",0,Indonesia
2.3,ml,1538172265357,"71km SW of Nikolski, Alaska",0,Alaska
4.1,mwr,1538172176840,"41km W of Coquimbo, Chile",0,Chile
1.3,ml,1538172089270,"9km SW of Talkeetna, Alaska",0,Alaska
0.88,ml,1538172029350,"2km ESE of Home Gardens, CA",0,California
2.6,ml,1538171846291,"83km SW of Nikolski, Alaska",0,Alaska
1.86,md,1538171608870,"2km N of San Leandro, CA",0,California
4.3,mb,1538171288120,"246km S of Amahusu, Indonesia",0,Indonesia
1.11,ml,1538171112950,"33km SW of Ahtanum, Washington",0,Washington
0.31,md,1538171052670,"11km ENE of Mammoth Lakes, CA",0,California
2.32,md,1538170627710,"12km WNW of Pole Ojea, Puerto Rico",0,Puerto Rico
2.36,ml,1538170626660,"12km SSW of Honoka'a, Hawaii",0,Hawaii
0.2,ml,1538170593010,"42km ENE of Adak, Alaska",0,Alaska
0.46,ml,1538170533980,"11km NE of Aguanga, CA",0,California
1.13,md,1538170473780,"8km NW of The Geysers, CA",0,California
1.19,md,1538170228510,"23km NE of San Ardo, CA",0,California
2.01,ml,1538170204370,"2km ENE of Granite Falls, Washington",0,Washington
1.0,ml,1538170194611,"13km WNW of Anchorage, Alaska",0,Alaska
5.0,mww,1538169841560,"55km WSW of Kasiguncu, Indonesia",1,Indonesia
2.1,ml,1538169764453,"71km S of Adak, Alaska",0,Alaska
1.1,ml,1538169645930,"168km ENE of Chitina, Alaska",0,Alaska
-0.3,ml,1538169441505,"36km ENE of Beatty, Nevada",0,Nevada
4.4,mb,1538169425360,"64km SW of Palu, Indonesia",0,Indonesia
0.72,ml,1538169294120,"10km NE of Aguanga, CA",0,California
4.5,mb,1538169171960,Indian Ocean Triple Junction,0,Indian Ocean Triple Junction
0.41,ml,1538169154380,"10km NE of Aguanga, CA",0,California
1.0,ml,1538169100182,"86km WNW of Cape Yakataga, Alaska",0,Alaska
2.9,ml,1538168887036,"74km SSE of Amukta Island, Alaska",0,Alaska
-0.3,ml,1538168745465,"61km NE of Beatty, Nevada",0,Nevada
4.4,mb,1538168639950,"55km SW of Kasiguncu, Indonesia",0,Indonesia
0.61,md,1538168624710,"10km ENE of Mammoth Lakes, CA",0,California
4.2,mb,1538168561530,"67km SSW of Palu, Indonesia",0,Indonesia
1.2,ml,1538167776353,"16km NNE of Willow, Alaska",0,Alaska
0.3,ml,1538167640030,"10km NE of Aguanga, CA",0,California
1.74,md,1538166988660,"5km S of Volcano, Hawaii",0,Hawaii
4.4,mb,1538166891060,"51km W of Kasiguncu, Indonesia",0,Indonesia
1.87,ml,1538166685470,"4km SW of Volcano, Hawaii",0,Hawaii
1.39,md,1538166408530,"5km SE of Mammoth Lakes, CA",0,California
1.2,ml,1538166222685,"58km NNE of Kobuk, Alaska",0,Alaska
1.8,ml,1538166080049,"78km SSW of Kaktovik, Alaska",0,Alaska
0.96,ml,1538165929890,"24km SE of Sweet Home, Oregon",0,Oregon
0.71,ml,1538165795590,"10km NE of Aguanga, CA",0,California
1.47,md,1538165598830,"15km S of Lake Nacimiento, CA",0,California
1.6,ml,1538165404265,"68km S of Kaktovik, Alaska",0,Alaska
4.2,mb,1538165094960,"96km S of Semisopochnoi Island, Alaska",0,Alaska
1.89,ml,1538164853880,"2km W of Volcano, Hawaii",0,Hawaii
1.04,md,1538164813800,"20km WSW of Volcano, Hawaii",0,Hawaii
1.3,ml,1538164443173,"58km WNW of Skagway, Alaska",0,Alaska
1.1,ml,1538164396258,"38km SE of Cantwell, Alaska",0,Alaska
-0.2,ml,1538162751048,"68km ENE of Beatty, Nevada",0,Nevada
-0.3,ml,1538162314464,"52km ENE of Beatty, Nevada",0,Nevada
1.2,ml,1538162053168,"15km N of Meadow Lakes, Alaska",0,Alaska
1.59,ml,1538161376270,"4km E of Butte, Montana",0,Montana
1.2,ml,1538161238295,"27km NW of Talkeetna, Alaska",0,Alaska
1.11,ml,1538161192510,"5km WNW of Junction City, Oregon",0,Oregon
1.86,ml,1538161075780,"5km SE of South Lebanon, Oregon",0,Oregon
1.62,md,1538160737220,"3km ENE of Ridgely, Tennessee",0,Tennessee
0.97,ml,1538160649460,"3km N of Beaumont, CA",0,California
1.6,ml,1538160131074,"56km SW of Unalaska, Alaska",0,Alaska
1.5,ml,1538159773750,"105km NNW of Arctic Village, Alaska",0,Alaska
1.1,ml,1538159318450,"74km SSW of Kaktovik, Alaska",0,Alaska
1.2,ml,1538159317665,"64km SSE of Cantwell, Alaska",0,Alaska
1.97,ml,1538159169870,"1km NW of Hawthorne, CA",0,California
0.82,md,1538158877850,"22km WNW of Mammoth Lakes, CA",0,California
0.39,ml,1538158803770,"10km NE of Aguanga, CA",0,California
1.4,ml,1538158670579,"54km W of Big Lake, Alaska",0,Alaska
0.35,ml,1538158220640,"22km ESE of Anza, CA",0,California
-0.5,ml,1538157827698,"35km ENE of Beatty, Nevada",0,Nevada
0.84,ml,1538157643400,"10km WSW of Lofall, Washington",0,Washington
1.0,ml,1538157610807,"47km WSW of Talkeetna, Alaska",0,Alaska
0.3,ml,1538157358271,"37km SSE of Goldfield, Nevada",0,Nevada
0.54,ml,1538156634290,"10km NE of Aguanga, CA",0,California
0.88,md,1538156373880,"6km NW of The Geysers, CA",0,California
1.5,ml,1538156163746,"89km NW of Arctic Village, Alaska",0,Alaska
1.5,ml,1538156128846,"95km NW of Arctic Village, Alaska",0,Alaska
1.55,ml,1538155925710,"4km WNW of Montana City, Montana",0,Montana
1.9,ml,1538155445141,"52km W of Talkeetna, Alaska",0,Alaska
0.68,md,1538155204540,"4km W of Cobb, CA",0,California
0.87,ml,1538155092940,"10km NE of Aguanga, CA",0,California
2.5,ml,1538154880369,"26km SW of Amatignak Island, Alaska",0,Alaska
0.9,ml,1538154836245,"70km NNW of Cape Yakataga, Alaska",0,Alaska
-0.3,ml,1538154522309,"55km ENE of Beatty, Nevada",0,Nevada
-0.08,ml,1538154487500,"42km ENE of Adak, Alaska",0,Alaska
0.76,ml,1538154475870,"1km E of San Jacinto, CA",0,California
2.1,ml,1538154465000,"76km SSW of Kaktovik, Alaska",0,Alaska
-0.07,ml,1538154432790,"41km ENE of Adak, Alaska",0,Alaska
4.6,mb,1538154345640,"52km W of Kasiguncu, Indonesia",0,Indonesia
-0.51,ml,1538154235160,"42km ENE of Adak, Alaska",0,Alaska
0.06,ml,1538154163060,"41km ENE of Adak, Alaska",0,Alaska
-0.56,ml,1538153970430,"42km ENE of Adak, Alaska",0,Alaska
